City,Latitude,Longitude,Sensor Parameter,Unit,Month Start (UTC),Month End (UTC),Monthly Average,Minimum Value,Maximum Value,Median Value,Standard Deviation
PRG Plaza 400,53.914719999999996,-122.74194,o₃,ppm,2017-11-01 07:00:00+00:00,2017-12-01 08:00:00+00:00,0.0137,0.001,0.038,0.014,0.009727052473806168
PRG Plaza 400,53.914719999999996,-122.74194,o₃,ppm,2017-12-01 08:00:00+00:00,2018-01-01 08:00:00+00:00,0.0122,0.001,0.039,0.009999999999999998,0.010579578905032291
PRG Plaza 400,53.914719999999996,-122.74194,o₃,ppm,2018-01-01 08:00:00+00:00,2018-02-01 08:00:00+00:00,0.00909,0.001,0.033,0.0035,0.00981232636970283
PRG Plaza 400,53.914719999999996,-122.74194,o₃,ppm,2018-02-01 08:00:00+00:00,2018-03-01 08:00:00+00:00,0.0235,0.0,0.042,0.027,0.0131459656543208
PRG Plaza 400,53.914719999999996,-122.74194,o₃,ppm,2018-03-01 08:00:00+00:00,2018-04-01 07:00:00+00:00,0.0244,0.0,0.046,0.0295,0.015110480120606035
PRG Plaza 400,53.914719999999996,-122.74194,o₃,ppm,2018-04-01 07:00:00+00:00,2018-05-01 07:00:00+00:00,0.0353,0.0,0.062,0.04,0.01608032267016799
PRG Plaza 400,53.914719999999996,-122.74194,o₃,ppm,2018-05-01 07:00:00+00:00,2018-06-01 07:00:00+00:00,0.0285,0.001,0.054,0.031,0.013723107362865921
PRG Plaza 400,53.914719999999996,-122.74194,o₃,ppm,2018-06-01 07:00:00+00:00,2018-07-01 07:00:00+00:00,0.0262,0.001,0.051,0.028,0.01059584531044026
PRG Plaza 400,53.914719999999996,-122.74194,o₃,ppm,2018-07-01 07:00:00+00:00,2018-08-01 07:00:00+00:00,0.0208,0.001,0.057,0.021,0.011318497945848952
PRG Plaza 400,53.914719999999996,-122.74194,o₃,ppm,2018-08-01 07:00:00+00:00,2018-09-01 07:00:00+00:00,0.0174,0.001,0.05,0.017,0.011800495119715577
PRG Plaza 400,53.914719999999996,-122.74194,o₃,ppm,2018-09-01 07:00:00+00:00,2018-10-01 07:00:00+00:00,0.0151,0.001,0.039,0.014,0.009734455218316078
PRG Plaza 400,53.914719999999996,-122.74194,o₃,ppm,2018-10-01 07:00:00+00:00,2018-11-01 07:00:00+00:00,0.0134,0.001,0.036,0.011,0.010143731990426987
PRG Plaza 400,53.914719999999996,-122.74194,o₃,ppm,2018-11-01 07:00:00+00:00,2018-12-01 08:00:00+00:00,0.0116,0.0,0.032,0.009,0.009207157076326472
PRG Plaza 400,53.914719999999996,-122.74194,o₃,ppm,2018-12-01 08:00:00+00:00,2019-01-01 08:00:00+00:00,0.0165,0.0,0.037,0.017,0.010936752521952033
PRG Plaza 400,53.914719999999996,-122.74194,o₃,ppm,2019-01-01 08:00:00+00:00,2019-02-01 08:00:00+00:00,0.0142,0.0,0.04,0.013,0.010740847958290022
PRG Plaza 400,53.914719999999996,-122.74194,o₃,ppm,2019-02-01 08:00:00+00:00,2019-04-01 07:00:00+00:00,0.0205,0.001,0.042,0.023,0.013594653547525681
PRG Plaza 400,53.914719999999996,-122.74194,o₃,ppm,2019-03-01 08:00:00+00:00,2019-04-01 07:00:00+00:00,0.0198,0.0,0.048,0.017,0.015517432531108195
PRG Plaza 400,53.914719999999996,-122.74194,o₃,ppm,2019-04-01 07:00:00+00:00,2019-05-01 07:00:00+00:00,0.0304,0.0,0.056,0.037,0.015120129214701713
PRG Plaza 400,53.914719999999996,-122.74194,o₃,ppm,2019-05-01 07:00:00+00:00,2019-06-01 07:00:00+00:00,0.0275,0.0,0.063,0.03,0.014971931701962518
PRG Plaza 400,53.914719999999996,-122.74194,o₃,ppm,2019-06-01 07:00:00+00:00,2019-07-01 07:00:00+00:00,0.0216,0.0,0.048,0.023,0.010458652822945405
PRG Plaza 400,53.914719999999996,-122.74194,o₃,ppm,2019-07-01 07:00:00+00:00,2019-08-01 07:00:00+00:00,0.0175,0.0,0.042,0.017,0.009817953299307
PRG Plaza 400,53.914719999999996,-122.74194,o₃,ppm,2019-08-01 07:00:00+00:00,2019-09-01 07:00:00+00:00,0.0165,0.0,0.045,0.016,0.01019411939980103
PRG Plaza 400,53.914719999999996,-122.74194,o₃,ppm,2019-09-01 07:00:00+00:00,2019-10-01 07:00:00+00:00,0.0134,0.0,0.038,0.013,0.009214401840486192
PRG Plaza 400,53.914719999999996,-122.74194,o₃,ppm,2019-10-01 07:00:00+00:00,2019-11-01 07:00:00+00:00,0.015,0.0,0.037,0.015,0.010285934633374419
PRG Plaza 400,53.914719999999996,-122.74194,o₃,ppm,2019-11-01 07:00:00+00:00,2019-12-01 08:00:00+00:00,0.0122,0.0,0.04,0.011,0.01011310241269614
PRG Plaza 400,53.914719999999996,-122.74194,o₃,ppm,2019-12-01 08:00:00+00:00,2020-01-01 08:00:00+00:00,0.0132,0.0,0.032,0.012,0.01042448632651062
PRG Plaza 400,53.914719999999996,-122.74194,o₃,ppm,2020-01-01 08:00:00+00:00,2020-02-01 08:00:00+00:00,0.0176,0.0,0.04,0.018,0.012290316718971944
PRG Plaza 400,53.914719999999996,-122.74194,o₃,ppm,2020-02-01 08:00:00+00:00,2020-03-01 08:00:00+00:00,0.025,0.0,0.041,0.029,0.01097707461963555
PRG Plaza 400,53.914719999999996,-122.74194,o₃,ppm,2020-03-01 08:00:00+00:00,2020-04-01 07:00:00+00:00,0.0281,0.0,0.048,0.031,0.011613545262362641
PRG Plaza 400,53.914719999999996,-122.74194,o₃,ppm,2020-04-01 07:00:00+00:00,2020-05-01 07:00:00+00:00,0.029,0.001,0.047,0.0325,0.011239442577122958
PRG Plaza 400,53.914719999999996,-122.74194,o₃,ppm,2020-05-01 07:00:00+00:00,2020-06-01 07:00:00+00:00,0.0268,0.0,0.049,0.029,0.012632925989073644
PRG Plaza 400,53.914719999999996,-122.74194,o₃,ppm,2020-06-01 07:00:00+00:00,2020-07-01 07:00:00+00:00,0.0197,0.0,0.04,0.02,0.008863802424263649
PRG Plaza 400,53.914719999999996,-122.74194,o₃,ppm,2020-07-01 07:00:00+00:00,2020-08-01 07:00:00+00:00,0.0144,0.0,0.047,0.014,0.008005356132369114
PRG Plaza 400,53.914719999999996,-122.74194,o₃,ppm,2020-08-01 07:00:00+00:00,2020-09-01 07:00:00+00:00,0.0142,0.0,0.038,0.015,0.00910236425144174
PRG Plaza 400,53.914719999999996,-122.74194,o₃,ppm,2020-09-01 07:00:00+00:00,2020-10-01 07:00:00+00:00,0.0107,-0.001,0.035,0.01,0.009447794147279242
PRG Plaza 400,53.914719999999996,-122.74194,o₃,ppm,2020-10-01 07:00:00+00:00,2020-11-01 07:00:00+00:00,0.013,-0.001,0.035,0.013,0.009378627268791635
PRG Plaza 400,53.914719999999996,-122.74194,o₃,ppm,2020-11-01 07:00:00+00:00,2020-12-01 08:00:00+00:00,0.0171,0.0,0.034,0.02,0.008821552025395155
PRG Plaza 400,53.914719999999996,-122.74194,o₃,ppm,2020-12-01 08:00:00+00:00,2021-01-01 08:00:00+00:00,0.0169,0.001,0.038,0.017,0.010520920658672736
PRG Plaza 400,53.914719999999996,-122.74194,o₃,ppm,2021-01-01 08:00:00+00:00,2021-02-01 08:00:00+00:00,0.0175,0.0,0.039,0.019,0.010785322184786368
PRG Plaza 400,53.914719999999996,-122.74194,o₃,ppm,2021-02-01 08:00:00+00:00,2021-04-01 07:00:00+00:00,0.0217,0.001,0.039,0.023,0.01050222097611984
PRG Plaza 400,53.914719999999996,-122.74194,o₃,ppm,2021-03-01 08:00:00+00:00,2021-04-01 07:00:00+00:00,0.0284,0.001,0.044,0.032,0.011742520764633401
PRG Plaza 400,53.914719999999996,-122.74194,o₃,ppm,2021-04-01 07:00:00+00:00,2021-05-01 07:00:00+00:00,0.0304,0.001,0.049,0.034,0.01209394310558511
PRG Plaza 400,53.914719999999996,-122.74194,o₃,ppm,2021-05-01 07:00:00+00:00,2021-06-01 07:00:00+00:00,0.0255,0.0,0.048,0.028,0.012329703522244944
PRG Plaza 400,53.914719999999996,-122.74194,o₃,ppm,2021-06-01 07:00:00+00:00,2021-07-01 07:00:00+00:00,0.0235,0.0,0.062,0.025,0.012076731212283918
PRG Plaza 400,53.914719999999996,-122.74194,o₃,ppm,2021-07-01 07:00:00+00:00,2021-08-01 07:00:00+00:00,0.0207,0.001,0.049,0.0195,0.012244335410706075
PRG Plaza 400,53.914719999999996,-122.74194,o₃,ppm,2021-08-01 07:00:00+00:00,2021-09-01 07:00:00+00:00,0.0191,0.0,0.042,0.02,0.010329549731125114
PRG Plaza 400,53.914719999999996,-122.74194,o₃,ppm,2021-09-01 07:00:00+00:00,2021-10-01 07:00:00+00:00,0.0172,0.0,0.04,0.018,0.011512166245195011
PRG Plaza 400,53.914719999999996,-122.74194,o₃,ppm,2021-10-01 07:00:00+00:00,2021-11-01 07:00:00+00:00,0.0162,0.0,0.044,0.018,0.01082022117089778
PRG Plaza 400,53.914719999999996,-122.74194,o₃,ppm,2021-11-01 07:00:00+00:00,2021-12-01 08:00:00+00:00,0.0183,0.0,0.043,0.022,0.011196776001166637
PRG Plaza 400,53.914719999999996,-122.74194,o₃,ppm,2021-12-01 08:00:00+00:00,2022-01-01 08:00:00+00:00,0.0171,0.0,0.042,0.0175,0.010766674873191322
PRG Plaza 400,53.914719999999996,-122.74194,o₃,ppm,2022-01-01 08:00:00+00:00,2022-02-01 08:00:00+00:00,0.0196,0.0,0.038,0.02,0.010113861729387235
PRG Plaza 400,53.914719999999996,-122.74194,o₃,ppm,2022-02-01 08:00:00+00:00,2022-04-01 07:00:00+00:00,0.0249,0.0,0.043,0.028,0.01191806290363546
PRG Plaza 400,53.914719999999996,-122.74194,o₃,ppm,2022-03-01 08:00:00+00:00,2022-04-01 07:00:00+00:00,0.0267,0.001,0.044,0.031,0.012272013565839481
PRG Plaza 400,53.914719999999996,-122.74194,o₃,ppm,2022-04-01 07:00:00+00:00,2022-05-01 07:00:00+00:00,0.0285,0.001,0.045,0.031,0.010362782646778767
PRG Plaza 400,53.914719999999996,-122.74194,o₃,ppm,2022-05-01 07:00:00+00:00,2022-06-01 07:00:00+00:00,0.0251,0.001,0.05,0.026,0.010037236068907926
PRG Plaza 400,53.914719999999996,-122.74194,o₃,ppm,2022-06-01 07:00:00+00:00,2022-07-01 07:00:00+00:00,0.0218,0.0,0.042,0.024,0.00959734302259853
PRG Plaza 400,53.914719999999996,-122.74194,o₃,ppm,2022-07-01 07:00:00+00:00,2022-08-01 07:00:00+00:00,0.0158,0.0,0.042,0.016,0.009845891481666175
PRG Plaza 400,53.914719999999996,-122.74194,o₃,ppm,2022-08-01 07:00:00+00:00,2022-09-01 07:00:00+00:00,0.0148,-0.001,0.044,0.014,0.011509308103791024
PRG Plaza 400,53.914719999999996,-122.74194,o₃,ppm,2022-09-01 07:00:00+00:00,2022-10-01 07:00:00+00:00,0.0111,0.0,0.039,0.01,0.010290198159259854
PRG Plaza 400,53.914719999999996,-122.74194,o₃,ppm,2022-10-01 07:00:00+00:00,2022-11-01 07:00:00+00:00,0.0139,-0.001,0.038,0.015,0.011043303744741296
PRG Plaza 400,53.914719999999996,-122.74194,o₃,ppm,2022-11-01 07:00:00+00:00,2022-12-01 08:00:00+00:00,0.0149,0.0,0.033,0.015,0.008983257872498413
PRG Plaza 400,53.914719999999996,-122.74194,o₃,ppm,2022-12-01 08:00:00+00:00,2023-01-01 08:00:00+00:00,0.00991,0.0,0.031,0.007,0.008901201708266365
PRG Plaza 400,53.914719999999996,-122.74194,o₃,ppm,2023-01-01 08:00:00+00:00,2023-02-01 08:00:00+00:00,0.0106,0.0,0.033,0.007,0.009674294799200765
PRG Plaza 400,53.914719999999996,-122.74194,o₃,ppm,2023-02-01 08:00:00+00:00,2023-03-01 08:00:00+00:00,0.0234,0.011,0.031,0.024,0.004419676249052788
PRG Plaza 400,53.914719999999996,-122.74194,o₃,ppm,2023-03-01 08:00:00+00:00,2023-04-01 07:00:00+00:00,0.0171,0.0,0.04,0.016,0.01209234099770694
PRG Plaza 400,53.914719999999996,-122.74194,o₃,ppm,2023-04-01 07:00:00+00:00,2023-05-01 07:00:00+00:00,0.0223,0.0,0.048,0.025500000000000002,0.010900124036598676
PRG Plaza 400,53.914719999999996,-122.74194,o₃,ppm,2023-05-01 07:00:00+00:00,2023-06-01 07:00:00+00:00,0.0239,-0.001,0.065,0.026,0.014402946639471398
PRG Plaza 400,53.914719999999996,-122.74194,o₃,ppm,2023-06-01 07:00:00+00:00,2023-07-01 07:00:00+00:00,0.0247,-0.001,0.055,0.025,0.012900248074039194
PRG Plaza 400,53.914719999999996,-122.74194,o₃,ppm,2023-07-01 07:00:00+00:00,2023-08-01 07:00:00+00:00,0.02,0.0,0.074,0.019,0.013779777002619066
PRG Plaza 400,53.914719999999996,-122.74194,o₃,ppm,2023-08-01 07:00:00+00:00,2023-09-01 07:00:00+00:00,0.0179,0.0,0.055,0.018,0.012290044745795294
PRG Plaza 400,53.914719999999996,-122.74194,o₃,ppm,2023-09-01 07:00:00+00:00,2023-10-01 07:00:00+00:00,0.0158,0.0,0.044,0.015,0.011191140307383884
PRG Plaza 400,53.914719999999996,-122.74194,o₃,ppm,2023-10-01 07:00:00+00:00,2023-11-01 07:00:00+00:00,0.0117,0.0,0.035,0.011,0.010266375668401653
PRG Plaza 400,53.914719999999996,-122.74194,o₃,ppm,2023-11-01 07:00:00+00:00,2023-12-01 08:00:00+00:00,0.0141,0.0,0.038,0.014,0.010651046910255415
PRG Plaza 400,53.914719999999996,-122.74194,o₃,ppm,2023-12-01 08:00:00+00:00,2024-01-01 08:00:00+00:00,0.0141,0.0,0.039,0.012,0.011464634777448031
PRG Plaza 400,53.914719999999996,-122.74194,o₃,ppm,2024-01-01 08:00:00+00:00,2024-02-01 08:00:00+00:00,0.0142,-0.001,0.041,0.014,0.010355717006906663
PRG Plaza 400,53.914719999999996,-122.74194,o₃,ppm,2024-02-01 08:00:00+00:00,2024-04-01 07:00:00+00:00,0.0149,0.0,0.043,0.015,0.011875633161859992
PRG Plaza 400,53.914719999999996,-122.74194,o₃,ppm,2024-03-01 08:00:00+00:00,2024-04-01 07:00:00+00:00,0.0266,0.001,0.05,0.03,0.013726344284489924
PRG Plaza 400,53.914719999999996,-122.74194,o₃,ppm,2024-04-01 07:00:00+00:00,2024-05-01 07:00:00+00:00,0.0326,0.0,0.053,0.036,0.012090218493383579
PRG Plaza 400,53.914719999999996,-122.74194,o₃,ppm,2024-05-01 07:00:00+00:00,2024-06-01 07:00:00+00:00,0.03,0.0,0.057,0.031,0.011702098786155255
PRG Plaza 400,53.914719999999996,-122.74194,o₃,ppm,2024-06-01 07:00:00+00:00,2024-07-01 07:00:00+00:00,0.0216,-0.001,0.048,0.022,0.010848795567993591
PRG Plaza 400,53.914719999999996,-122.74194,o₃,ppm,2024-07-01 07:00:00+00:00,2024-08-01 07:00:00+00:00,0.0212,0.0,0.06,0.021,0.012618944943319575
PRG Plaza 400,53.914719999999996,-122.74194,o₃,ppm,2024-08-01 07:00:00+00:00,2024-09-01 07:00:00+00:00,0.0195,0.0,0.068,0.02,0.01221534628864164
PRG Plaza 400,53.914719999999996,-122.74194,o₃,ppm,2024-09-01 07:00:00+00:00,2024-10-01 07:00:00+00:00,0.0162,0.0,0.054,0.015,0.011604070422795727
PRG Plaza 400,53.914719999999996,-122.74194,o₃,ppm,2024-10-01 07:00:00+00:00,2024-11-01 07:00:00+00:00,0.0148,0.0,0.037,0.016,0.01021360576986936
PRG Plaza 400,53.914719999999996,-122.74194,o₃,ppm,2024-11-01 07:00:00+00:00,2024-12-01 08:00:00+00:00,0.0162,0.0,0.033,0.018,0.008398991256232825
PRG Plaza 400,53.914719999999996,-122.74194,o₃,ppm,2024-12-01 08:00:00+00:00,2025-01-01 08:00:00+00:00,0.0126,0.0,0.039,0.010499999999999999,0.00987105053832197
PRG Plaza 400,53.914719999999996,-122.74194,o₃,ppm,2025-01-01 08:00:00+00:00,2025-02-01 08:00:00+00:00,0.0164,0.001,0.041,0.018,0.011153933337926332
PRG Plaza 400,53.914719999999996,-122.74194,o₃,ppm,2025-02-01 08:00:00+00:00,2025-04-01 07:00:00+00:00,0.0181,0.0,0.042,0.019,0.012656386346950833
PRG Plaza 400,53.914719999999996,-122.74194,o₃,ppm,2025-03-01 08:00:00+00:00,2025-04-01 07:00:00+00:00,0.00884,0.0,0.036,0.003,0.011263397441267642
PRG Plaza 400,53.914719999999996,-122.74194,pm2.5,µg/m³,2016-03-01 08:00:00+00:00,2016-04-01 07:00:00+00:00,10.8,1.3,143.8,7.25,10.468982649608044
PRG Plaza 400,53.914719999999996,-122.74194,pm2.5,µg/m³,2016-04-01 07:00:00+00:00,2016-05-01 07:00:00+00:00,9.44,2.0,48.0,7.35,6.426835396174109
PRG Plaza 400,53.914719999999996,-122.74194,pm2.5,µg/m³,2016-05-01 07:00:00+00:00,2016-06-01 07:00:00+00:00,6.74,0.5,50.9,4.75,6.3553600175861735
PRG Plaza 400,53.914719999999996,-122.74194,pm2.5,µg/m³,2016-06-01 07:00:00+00:00,2016-07-01 07:00:00+00:00,5.69,0.8,41.8,4.2,4.491824519667607
PRG Plaza 400,53.914719999999996,-122.74194,pm2.5,µg/m³,2016-07-01 07:00:00+00:00,2016-08-01 07:00:00+00:00,5.31,0.6,48.9,4.4,4.5559734493245365
PRG Plaza 400,53.914719999999996,-122.74194,pm2.5,µg/m³,2016-08-01 07:00:00+00:00,2016-09-01 07:00:00+00:00,5.89,1.2,24.5,5.2,3.2518982565796324
PRG Plaza 400,53.914719999999996,-122.74194,pm2.5,µg/m³,2016-09-01 07:00:00+00:00,2016-10-01 07:00:00+00:00,6.35,1.3,37.4,4.45,5.671359737689592
PRG Plaza 400,53.914719999999996,-122.74194,pm2.5,µg/m³,2016-10-01 07:00:00+00:00,2016-11-01 07:00:00+00:00,8.8,2.4,34.2,7.2,5.11855109804896
PRG Plaza 400,53.914719999999996,-122.74194,pm2.5,µg/m³,2016-11-01 07:00:00+00:00,2016-12-01 08:00:00+00:00,8.71,0.5,46.4,7.25,5.991042313770248
PRG Plaza 400,53.914719999999996,-122.74194,pm2.5,µg/m³,2016-12-01 08:00:00+00:00,2017-01-01 08:00:00+00:00,11.0,1.6,55.3,6.7,10.528322013518304
PRG Plaza 400,53.914719999999996,-122.74194,pm2.5,µg/m³,2017-01-01 08:00:00+00:00,2017-02-01 08:00:00+00:00,10.6,1.1,60.3,5.75,10.770831912307317
PRG Plaza 400,53.914719999999996,-122.74194,pm2.5,µg/m³,2017-02-01 08:00:00+00:00,2017-04-01 07:00:00+00:00,7.78,1.2,33.0,6.5,5.462544045212583
PRG Plaza 400,53.914719999999996,-122.74194,pm2.5,µg/m³,2017-03-01 08:00:00+00:00,2017-04-01 07:00:00+00:00,6.48,1.2,39.7,4.7,5.1989210236609384
PRG Plaza 400,53.914719999999996,-122.74194,pm2.5,µg/m³,2017-04-01 07:00:00+00:00,2017-05-01 07:00:00+00:00,5.45,0.8,29.8,4.1,4.533609192825353
PRG Plaza 400,53.914719999999996,-122.74194,pm2.5,µg/m³,2017-05-01 07:00:00+00:00,2017-06-01 07:00:00+00:00,7.25,0.2,98.2,4.5,7.813781200152293
PRG Plaza 400,53.914719999999996,-122.74194,pm2.5,µg/m³,2017-06-01 07:00:00+00:00,2017-07-01 07:00:00+00:00,7.05,0.0,73.1,4.1,8.506208841306066
PRG Plaza 400,53.914719999999996,-122.74194,pm2.5,µg/m³,2017-07-01 07:00:00+00:00,2017-08-01 07:00:00+00:00,16.3,1.3,142.6,8.8,23.4739565810604
PRG Plaza 400,53.914719999999996,-122.74194,pm2.5,µg/m³,2017-08-01 07:00:00+00:00,2017-09-01 07:00:00+00:00,32.9,1.9,169.2,15.95,38.99500762454475
PRG Plaza 400,53.914719999999996,-122.74194,pm2.5,µg/m³,2017-09-01 07:00:00+00:00,2017-10-01 07:00:00+00:00,6.15,0.0,31.8,4.0,6.4393646111080285
PRG Plaza 400,53.914719999999996,-122.74194,pm2.5,µg/m³,2017-10-01 07:00:00+00:00,2017-11-01 07:00:00+00:00,3.99,0.0,31.1,1.8,5.24825315242708
PRG Plaza 400,53.914719999999996,-122.74194,pm2.5,µg/m³,2017-11-01 07:00:00+00:00,2017-12-01 08:00:00+00:00,8.15,0.3,30.3,5.9,7.027066381170467
PRG Plaza 400,53.914719999999996,-122.74194,pm2.5,µg/m³,2017-12-01 08:00:00+00:00,2018-01-01 08:00:00+00:00,8.6,0.0,35.9,6.8,7.221580054253079
PRG Plaza 400,53.914719999999996,-122.74194,pm2.5,µg/m³,2018-01-01 08:00:00+00:00,2018-02-01 08:00:00+00:00,17.3,0.4,63.7,12.6,15.53016345733342
PRG Plaza 400,53.914719999999996,-122.74194,pm2.5,µg/m³,2018-02-01 08:00:00+00:00,2018-03-01 08:00:00+00:00,8.99,0.9,58.0,4.3,10.601374099678768
PRG Plaza 400,53.914719999999996,-122.74194,pm2.5,µg/m³,2018-03-01 08:00:00+00:00,2018-04-01 07:00:00+00:00,9.08,0.3,55.2,4.7,10.436933506290531
PRG Plaza 400,53.914719999999996,-122.74194,pm2.5,µg/m³,2018-04-01 07:00:00+00:00,2018-05-01 07:00:00+00:00,9.36,0.9,82.4,6.1,9.636178278159319
PRG Plaza 400,53.914719999999996,-122.74194,pm2.5,µg/m³,2018-05-01 07:00:00+00:00,2018-06-01 07:00:00+00:00,8.65,0.1,60.1,5.8,7.930230450546047
PRG Plaza 400,53.914719999999996,-122.74194,pm2.5,µg/m³,2018-06-01 07:00:00+00:00,2018-07-01 07:00:00+00:00,7.81,0.9,84.0,4.6,9.384525628617165
PRG Plaza 400,53.914719999999996,-122.74194,pm2.5,µg/m³,2018-07-01 07:00:00+00:00,2018-08-01 07:00:00+00:00,12.1,0.8,60.7,5.7,11.970665211503537
PRG Plaza 400,53.914719999999996,-122.74194,pm2.5,µg/m³,2018-08-01 07:00:00+00:00,2018-09-01 07:00:00+00:00,61.5,2.0,389.5,38.6,57.19769813506761
PRG Plaza 400,53.914719999999996,-122.74194,pm2.5,µg/m³,2018-09-01 07:00:00+00:00,2018-10-01 07:00:00+00:00,8.58,1.2,45.5,5.5,8.003256087642445
PRG Plaza 400,53.914719999999996,-122.74194,pm2.5,µg/m³,2018-10-01 07:00:00+00:00,2018-11-01 07:00:00+00:00,13.6,1.8,103.1,8.7,13.559791495914759
PRG Plaza 400,53.914719999999996,-122.74194,pm2.5,µg/m³,2018-11-01 07:00:00+00:00,2018-12-01 08:00:00+00:00,11.8,1.7,68.4,10.9,7.089209686811149
PRG Plaza 400,53.914719999999996,-122.74194,pm2.5,µg/m³,2018-12-01 08:00:00+00:00,2019-01-01 08:00:00+00:00,8.16,1.4,54.3,6.5,5.828826525318001
PRG Plaza 400,53.914719999999996,-122.74194,pm2.5,µg/m³,2019-01-01 08:00:00+00:00,2019-02-01 08:00:00+00:00,11.1,2.1,48.9,7.4,9.128300583108405
PRG Plaza 400,53.914719999999996,-122.74194,pm2.5,µg/m³,2019-02-01 08:00:00+00:00,2019-04-01 07:00:00+00:00,12.2,1.4,74.3,7.4,11.12346367676008
PRG Plaza 400,53.914719999999996,-122.74194,pm2.5,µg/m³,2019-03-01 08:00:00+00:00,2019-04-01 07:00:00+00:00,15.3,1.8,81.1,13.4,11.21829410594948
PRG Plaza 400,53.914719999999996,-122.74194,pm2.5,µg/m³,2019-04-01 07:00:00+00:00,2019-05-01 07:00:00+00:00,7.36,1.3,69.6,4.7,7.228972903628769
PRG Plaza 400,53.914719999999996,-122.74194,pm2.5,µg/m³,2019-05-01 07:00:00+00:00,2019-06-01 07:00:00+00:00,10.2,1.6,58.5,7.2,7.9236373025930815
PRG Plaza 400,53.914719999999996,-122.74194,pm2.5,µg/m³,2019-06-01 07:00:00+00:00,2019-07-01 07:00:00+00:00,6.42,0.9,45.4,4.4,6.0793476119910235
PRG Plaza 400,53.914719999999996,-122.74194,pm2.5,µg/m³,2019-07-01 07:00:00+00:00,2019-08-01 07:00:00+00:00,7.31,0.0,53.8,6.1,5.85566840007769
PRG Plaza 400,53.914719999999996,-122.74194,pm2.5,µg/m³,2019-08-01 07:00:00+00:00,2019-09-01 07:00:00+00:00,8.86,0.0,65.3,7.05,6.861474940207941
PRG Plaza 400,53.914719999999996,-122.74194,pm2.5,µg/m³,2019-09-01 07:00:00+00:00,2019-10-01 07:00:00+00:00,6.41,0.0,51.6,4.6,5.336236269806414
PRG Plaza 400,53.914719999999996,-122.74194,pm2.5,µg/m³,2019-10-01 07:00:00+00:00,2019-11-01 07:00:00+00:00,9.3,1.7,29.6,7.7,5.868492021517061
PRG Plaza 400,53.914719999999996,-122.74194,pm2.5,µg/m³,2019-11-01 07:00:00+00:00,2019-12-01 08:00:00+00:00,9.98,1.7,51.3,8.2,7.088464740009621
PRG Plaza 400,53.914719999999996,-122.74194,pm2.5,µg/m³,2019-12-01 08:00:00+00:00,2020-01-01 08:00:00+00:00,10.7,3.4,48.2,8.7,7.280458665553756
PRG Plaza 400,53.914719999999996,-122.74194,pm2.5,µg/m³,2020-01-01 08:00:00+00:00,2020-02-01 08:00:00+00:00,10.1,0.1,75.6,6.7,9.042879516148007
PRG Plaza 400,53.914719999999996,-122.74194,pm2.5,µg/m³,2020-02-01 08:00:00+00:00,2020-03-01 08:00:00+00:00,6.15,1.0,39.5,4.2,5.643792453577509
PRG Plaza 400,53.914719999999996,-122.74194,pm2.5,µg/m³,2020-03-01 08:00:00+00:00,2020-04-01 07:00:00+00:00,6.44,0.7,29.4,4.5,5.354880771315717
PRG Plaza 400,53.914719999999996,-122.74194,pm2.5,µg/m³,2020-04-01 07:00:00+00:00,2020-05-01 07:00:00+00:00,6.86,0.0,63.1,5.0,6.902055858089
PRG Plaza 400,53.914719999999996,-122.74194,pm2.5,µg/m³,2020-05-01 07:00:00+00:00,2020-06-01 07:00:00+00:00,5.25,0.0,29.7,3.8,4.762770011836668
PRG Plaza 400,53.914719999999996,-122.74194,pm2.5,µg/m³,2020-06-01 07:00:00+00:00,2020-07-01 07:00:00+00:00,4.4,0.0,66.0,3.1,6.060635820156546
PRG Plaza 400,53.914719999999996,-122.74194,pm2.5,µg/m³,2020-07-01 07:00:00+00:00,2020-08-01 07:00:00+00:00,4.35,0.0,34.1,3.6,3.3922510825758274
PRG Plaza 400,53.914719999999996,-122.74194,pm2.5,µg/m³,2020-08-01 07:00:00+00:00,2020-09-01 07:00:00+00:00,5.68,1.2,37.7,4.1,4.787989335006855
PRG Plaza 400,53.914719999999996,-122.74194,pm2.5,µg/m³,2020-09-01 07:00:00+00:00,2020-10-01 07:00:00+00:00,13.6,1.8,84.9,9.45,15.46364404428635
PRG Plaza 400,53.914719999999996,-122.74194,pm2.5,µg/m³,2020-10-01 07:00:00+00:00,2020-11-01 07:00:00+00:00,7.98,1.3,54.5,6.4,5.777355256064995
PRG Plaza 400,53.914719999999996,-122.74194,pm2.5,µg/m³,2020-11-01 07:00:00+00:00,2020-12-01 08:00:00+00:00,6.83,0.7,29.7,5.1,4.886974911943348
PRG Plaza 400,53.914719999999996,-122.74194,pm2.5,µg/m³,2020-12-01 08:00:00+00:00,2021-01-01 08:00:00+00:00,6.59,1.4,33.9,5.0,4.659804706670249
PRG Plaza 400,53.914719999999996,-122.74194,pm2.5,µg/m³,2021-01-01 08:00:00+00:00,2021-02-01 08:00:00+00:00,9.07,0.7,75.7,5.9,9.33192118812601
PRG Plaza 400,53.914719999999996,-122.74194,pm2.5,µg/m³,2021-02-01 08:00:00+00:00,2021-04-01 07:00:00+00:00,7.2,0.0,44.1,5.15,6.8221035756851585
